Simulation_ID,Site_Name,Distance_m,Dilution_Factor,Tidal_State,Wind_Speed_ms,Current_Speed_ms,Model_Type,Confidence
585,Site_1000m,1000,302.0786493,High,4.348378776,0.776699132,ROMS_Hydrodynamic,High
586,Site_1000m,1000,486.373632,Low,11.25478373,0.632724222,ROMS_Hydrodynamic,High
587,Site_1000m,1000,384.1225684,Low,3.625841838,0.602174522,ROMS_Hydrodynamic,High
588,Site_1000m,1000,271.9586752,Mid,9.681250024,1.543803784,ROMS_Hydrodynamic,Medium
589,Site_1000m,1000,380.4734986,Low,6.360091943,1.592103226,ROMS_Hydrodynamic,High
590,Site_1000m,1000,474.8647545,Low,3.397563094,1.171883374,ROMS_Hydrodynamic,High
591,Site_1000m,1000,501.6308673,Mid,8.075478112,0.514887527,ROMS_Hydrodynamic,High
592,Site_1000m,1000,334.1783,Low,12.22101292,0.749459671,ROMS_Hydrodynamic,High
593,Site_1000m,1000,321.5601102,High,3.484970131,0.783582409,ROMS_Hydrodynamic,High
594,Site_1000m,1000,398.9301078,Mid,14.7156338,0.213802083,ROMS_Hydrodynamic,High
595,Site_1000m,1000,414.0082658,Mid,11.85231643,0.589390324,ROMS_Hydrodynamic,High
596,Site_1000m,1000,366.9053925,High,13.20682916,0.169813983,ROMS_Hydrodynamic,High
597,Site_1000m,1000,399.6810507,High,11.44131425,0.765392941,ROMS_Hydrodynamic,Medium
598,Site_1000m,1000,396.8145299,Low,4.546048085,0.815926489,ROMS_Hydrodynamic,High
599,Site_1000m,1000,488.0196437,Low,10.41981123,0.242837894,ROMS_Hydrodynamic,High
600,Site_1000m,1000,340.1814937,Mid,2.870726055,0.053029441,ROMS_Hydrodynamic,Medium
